4.061302681992336794e+00,4.025383141762452155e+00,4.001436781609195137e+00,4.193965517241379004e+00,4.267720306513409945e+00
3.864963503649635257e+00,3.627737226277372162e+00,3.682481751824817628e+00,3.594890510948905327e+00,3.616788321167883069e+00
3.687500000000000000e+00,3.875000000000000000e+00,3.875000000000000000e+00,4.250000000000000000e+00,4.562500000000000000e+00
3.916666666666666519e+00,3.833333333333333481e+00,4.083333333333333037e+00,4.250000000000000000e+00,4.250000000000000000e+00
4.033333333333333215e+00,4.166666666666666963e+00,3.759999999999999787e+00,3.939999999999999947e+00,3.853333333333333499e+00
3.872180451127819723e+00,3.906015037593984829e+00,3.586466165413533691e+00,3.823308270676691656e+00,3.766917293233082553e+00
3.273480662983425216e+00,2.961325966850828717e+00,3.165745856353590959e+00,3.008287292817679592e+00,3.207182320441988921e+00
3.885057471264367734e+00,3.701149425287356465e+00,3.754789272030651492e+00,3.837164750957854586e+00,3.798850574712643535e+00
3.686956521739130466e+00,3.560869565217391397e+00,3.530434782608695699e+00,3.656521739130434767e+00,3.691304347826086740e+00
3.994623655913978499e+00,3.784946236559139976e+00,3.838709677419354982e+00,3.930107526881720492e+00,3.897849462365591489e+00
3.929203539823008740e+00,3.615044247787610576e+00,3.449115044247787587e+00,3.579646017699114946e+00,3.628318584070796327e+00
3.381422924901185567e+00,3.308300395256916993e+00,3.415019762845849627e+00,3.353754940711462407e+00,3.636363636363636243e+00
3.729508196721311286e+00,3.565573770491803351e+00,3.683060109289617579e+00,3.741803278688524692e+00,3.754098360655737654e+00
4.400000000000000355e+00,4.099999999999999645e+00,3.799999999999999822e+00,4.200000000000000178e+00,4.099999999999999645e+00
3.597457627118644030e+00,3.472457627118644030e+00,3.459745762711864625e+00,3.480932203389830448e+00,3.654661016949152685e+00
3.783378746594005637e+00,3.675749318801090126e+00,3.717983651226158148e+00,3.850136239782016467e+00,3.788828337874659447e+00
4.072519083969465825e+00,4.022900763358778775e+00,3.809160305343511244e+00,4.041984732824427162e+00,4.022900763358778775e+00
3.848729792147806084e+00,3.705542725173210261e+00,3.672055427251732063e+00,3.792147806004618982e+00,3.846420323325634882e+00
3.501040221914008210e+00,3.434466019417475646e+00,3.398058252427184289e+00,3.396671289875173194e+00,3.539528432732316432e+00
3.448863636363636243e+00,3.030303030303030276e+00,3.090909090909090828e+00,3.058712121212121104e+00,3.295454545454545414e+00
3.154929577464788526e+00,2.739436619718309984e+00,2.880281690140845008e+00,2.866197183098591506e+00,3.197183098591549477e+00
3.822628458498023907e+00,3.712450592885375489e+00,3.836956521739130377e+00,3.911067193675889175e+00,4.039525691699604515e+00
3.904255319148936199e+00,3.885024549918167036e+00,3.892798690671031014e+00,3.979950900163665928e+00,3.888707037643207798e+00
3.629353233830845848e+00,3.533582089552238958e+00,3.666666666666666519e+00,3.737562189054726147e+00,3.990049751243780918e+00
3.500000000000000000e+00,3.500000000000000000e+00,3.461538461538461675e+00,3.538461538461538325e+00,3.576923076923077094e+00
4.067757009345794650e+00,3.899532710280373848e+00,3.728971962616822289e+00,3.943925233644860029e+00,3.948598130841121545e+00
3.998138957816377292e+00,3.968982630272952949e+00,4.027915632754342390e+00,4.125930521091811798e+00,3.965880893300248289e+00
3.230303030303030454e+00,2.818939393939393856e+00,3.114772727272727249e+00,3.059090909090909083e+00,3.315909090909090917e+00
3.875000000000000000e+00,3.937500000000000000e+00,3.906250000000000000e+00,3.937500000000000000e+00,4.000000000000000000e+00
3.921985815602837100e+00,3.737588652482269680e+00,3.822695035460992763e+00,3.907801418439716290e+00,4.031914893617021711e+00
3.814393939393939448e+00,3.623484848484848531e+00,3.709848484848484951e+00,3.757575757575757791e+00,3.896212121212121016e+00
4.127659574468085069e+00,4.537234042553191848e+00,4.420212765957447054e+00,4.579787234042552946e+00,4.303191489361702260e+00
4.025316455696202667e+00,4.088607594936708445e+00,3.829113924050632889e+00,3.949367088607595111e+00,3.886075949367088445e+00
3.029801324503311299e+00,2.794701986754966949e+00,3.049668874172185351e+00,3.016556291390728450e+00,3.307947019867549798e+00
3.428571428571428381e+00,3.714285714285714413e+00,3.642857142857142794e+00,3.714285714285714413e+00,3.714285714285714413e+00
3.939655172413793149e+00,3.836206896551724199e+00,3.887931034482758452e+00,3.810344827586206851e+00,3.724137931034482651e+00
3.859259259259259167e+00,3.799999999999999822e+00,3.751851851851851993e+00,3.833333333333333481e+00,3.788888888888888751e+00
4.067857142857143060e+00,3.928571428571428381e+00,3.917857142857142705e+00,4.039285714285714590e+00,4.035714285714285587e+00
4.015418502202643403e+00,3.808370044052863612e+00,3.848017621145374267e+00,3.889867841409691440e+00,3.943832599118942905e+00
4.166037735849056567e+00,4.092452830188679336e+00,3.981132075471697895e+00,4.045283018867924518e+00,3.947169811320754729e+00
4.094936708860759111e+00,4.147679324894514963e+00,4.027426160337553185e+00,4.175105485232067259e+00,4.046413502109704297e+00
3.522742040285899989e+00,3.161793372319688267e+00,3.300519818063677668e+00,3.385640025990903190e+00,3.645224171539961144e+00
3.000811688311688208e+00,3.210227272727272929e+00,2.745129870129870309e+00,2.819805194805194759e+00,2.853896103896103931e+00
3.725000000000000089e+00,3.049999999999999822e+00,3.061666666666666536e+00,2.970000000000000195e+00,3.206666666666666554e+00
2.136363636363636243e+00,1.819930069930070005e+00,2.115384615384615419e+00,1.942307692307692291e+00,2.339160839160839167e+00
3.545714285714285818e+00,3.240000000000000213e+00,3.422857142857143042e+00,3.339999999999999858e+00,3.568571428571428505e+00
3.973535638673253434e+00,3.881086803105151528e+00,3.911079745942131147e+00,4.017642907551164377e+00,4.100917431192660167e+00
3.766990291262136026e+00,3.766990291262136026e+00,3.669902912621359370e+00,3.776699029126213691e+00,3.703883495145630977e+00
2.131016042780748521e+00,1.901069518716577589e+00,2.125668449197860799e+00,2.090909090909090828e+00,2.475935828877005473e+00
3.912280701754386136e+00,3.815789473684210620e+00,3.745614035087719174e+00,3.842105263157894690e+00,3.666666666666666519e+00
3.676348547717842141e+00,3.576763485477178595e+00,3.632780082987551840e+00,3.661825726141078707e+00,3.786307053941908585e+00
4.293829178586023865e+00,4.110543522680833561e+00,4.165304454434000547e+00,4.220882713526767027e+00,4.032284429914180457e+00
3.767441860465116310e+00,3.674418604651162656e+00,3.755813953488372103e+00,3.790697674418604723e+00,3.941860465116278966e+00
3.862612612612612573e+00,3.382882882882882747e+00,3.468468468468468568e+00,3.522522522522522515e+00,3.626126126126126170e+00
4.055555555555555358e+00,3.694444444444444642e+00,3.777777777777777679e+00,3.888888888888888840e+00,3.972222222222222321e+00
3.774509803921568540e+00,3.563725490196078649e+00,3.691176470588235503e+00,3.735294117647058876e+00,3.759803921568627416e+00
4.166666666666666963e+00,4.055555555555555358e+00,3.958333333333333481e+00,4.013888888888889284e+00,3.916666666666666519e+00
3.629856850715746486e+00,3.210633946830265817e+00,3.355828220858895872e+00,3.254601226993865115e+00,3.408997955010224956e+00
4.163294797687861148e+00,4.132947976878612373e+00,4.223988439306358700e+00,4.301541425818882658e+00,4.230732177263969440e+00
3.997409326424870457e+00,3.686528497409326643e+00,3.818652849740932442e+00,3.787564766839378372e+00,3.772020725388601115e+00
3.974702380952380931e+00,3.834821428571428381e+00,3.950892857142857206e+00,4.028273809523809312e+00,4.034226190476190688e+00
3.868292682926829151e+00,3.480487804878048763e+00,3.602439024390243993e+00,3.682926829268292845e+00,3.899999999999999911e+00
3.803418803418803229e+00,3.551282051282051100e+00,3.559829059829059617e+00,3.608974358974359031e+00,3.619658119658119677e+00
3.466666666666666785e+00,3.633333333333333304e+00,3.700000000000000178e+00,3.750000000000000000e+00,3.983333333333333393e+00
3.899999999999999911e+00,3.700000000000000178e+00,3.740000000000000213e+00,3.839999999999999858e+00,4.000000000000000000e+00
4.000000000000000000e+00,3.857142857142857206e+00,3.964285714285714413e+00,4.017857142857143238e+00,4.071428571428571175e+00
3.894736842105263275e+00,3.697368421052631415e+00,3.763157894736842035e+00,3.868421052631578760e+00,3.868421052631578760e+00
4.051470588235294379e+00,4.014705882352941124e+00,3.919117647058823373e+00,3.963235294117647189e+00,3.897058823529411686e+00
4.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.600000000000000089e+00,3.700000000000000178e+00
3.722222222222222321e+00,3.388888888888888840e+00,3.611111111111111160e+00,3.333333333333333481e+00,3.333333333333333481e+00
3.724264705882352811e+00,3.582107843137254832e+00,3.693627450980392357e+00,3.723039215686274606e+00,3.898284313725490335e+00
2.523809523809523725e+00,2.134920634920634885e+00,2.420634920634920473e+00,2.142857142857142794e+00,2.500000000000000000e+00
4.134422110552764096e+00,4.126884422110553174e+00,4.075376884422110990e+00,4.168341708542713242e+00,4.036432160804020342e+00
3.970917225950783003e+00,4.126398210290827429e+00,4.016778523489932695e+00,4.148769574944071614e+00,3.864653243847874897e+00
3.543181818181817988e+00,3.445454545454545325e+00,3.577272727272727160e+00,3.615909090909090740e+00,3.747727272727272574e+00
3.295454545454545414e+00,3.272727272727272929e+00,3.318181818181818343e+00,3.272727272727272929e+00,3.386363636363636243e+00
3.643224699828473412e+00,3.545454545454545414e+00,3.608919382504288009e+00,3.608061749571183530e+00,3.800171526586620718e+00
3.800261096605744182e+00,3.770234986945169897e+00,3.668407310704960622e+00,3.860313315926892752e+00,3.891644908616187948e+00
3.708333333333333481e+00,3.625000000000000000e+00,3.541666666666666519e+00,3.833333333333333481e+00,3.750000000000000000e+00
2.676470588235293935e+00,2.441176470588235503e+00,2.294117647058823373e+00,2.352941176470588314e+00,2.500000000000000000e+00
3.615384615384615419e+00,3.846153846153846256e+00,3.653846153846153744e+00,3.807692307692307487e+00,3.615384615384615419e+00
4.415841584158416211e+00,4.426449787835926131e+00,4.495049504950495489e+00,4.553041018387553152e+00,4.514144271570014411e+00
3.021844660194174637e+00,2.763349514563106624e+00,3.013349514563106624e+00,2.962378640776698990e+00,3.189320388349514701e+00
3.858750000000000124e+00,3.596249999999999947e+00,3.672499999999999876e+00,3.750000000000000000e+00,3.774999999999999911e+00
3.962962962962962798e+00,3.759259259259259078e+00,3.888888888888888840e+00,4.018518518518518157e+00,3.962962962962962798e+00
4.099248120300751808e+00,3.996992481203007319e+00,4.045864661654134942e+00,4.130827067669172514e+00,4.052631578947368141e+00
3.250000000000000000e+00,2.822784810126582222e+00,2.952531645569620444e+00,2.832278481012658222e+00,3.104430379746835555e+00
3.853377265238879801e+00,3.799423393739703503e+00,3.782948929159802187e+00,3.832784184514003378e+00,3.943574958813838460e+00
3.451923076923077094e+00,2.663461538461538325e+00,2.919871794871794712e+00,2.881410256410256387e+00,3.157051282051281937e+00
2.934075342465753522e+00,2.470890410958904049e+00,2.726027397260273766e+00,2.614726027397260122e+00,2.880993150684931337e+00
3.209558823529411686e+00,3.036764705882352811e+00,3.106617647058823373e+00,3.117647058823529438e+00,3.488970588235293935e+00
3.710374639769452365e+00,3.224783861671469687e+00,3.257925072046109705e+00,3.348703170028818565e+00,3.550432276657060626e+00
4.275577557755775970e+00,3.514851485148514865e+00,3.795379537953795346e+00,3.797854785478548045e+00,4.027227722772277474e+00
3.791666666666666519e+00,3.375000000000000000e+00,3.395833333333333481e+00,3.395833333333333481e+00,3.458333333333333481e+00
3.562500000000000000e+00,3.250000000000000000e+00,3.437500000000000000e+00,3.375000000000000000e+00,3.625000000000000000e+00
3.785714285714285587e+00,3.857142857142857206e+00,3.857142857142857206e+00,3.428571428571428381e+00,3.785714285714285587e+00
3.666666666666666519e+00,3.629629629629629761e+00,3.796296296296296280e+00,3.796296296296296280e+00,3.888888888888888840e+00
4.099999999999999645e+00,4.250000000000000000e+00,4.250000000000000000e+00,4.200000000000000178e+00,4.299999999999999822e+00
3.600000000000000089e+00,3.419999999999999929e+00,3.399999999999999911e+00,3.520000000000000018e+00,3.580000000000000071e+00
4.000000000000000000e+00,4.000000000000000000e+00,3.916666666666666519e+00,4.000000000000000000e+00,3.916666666666666519e+00
3.932835820895522527e+00,3.791044776119402826e+00,4.037313432835820670e+00,3.962686567164178886e+00,3.977611940298507509e+00
3.708333333333333481e+00,3.375000000000000000e+00,3.333333333333333481e+00,3.375000000000000000e+00,3.583333333333333481e+00
3.418461538461538662e+00,3.393846153846153957e+00,3.587692307692307736e+00,3.616923076923077129e+00,3.875384615384615206e+00
3.677960526315789291e+00,3.735526315789473806e+00,3.718421052631578849e+00,3.734868421052631504e+00,3.669078947368420884e+00
3.950000000000000178e+00,4.150000000000000355e+00,3.899999999999999911e+00,4.049999999999999822e+00,4.099999999999999645e+00
4.093179843614248803e+00,3.995655951346654966e+00,4.019113814074717794e+00,4.143788010425716983e+00,4.114682884448305877e+00
3.943750000000000089e+00,3.968750000000000000e+00,3.975000000000000089e+00,4.143749999999999822e+00,4.262500000000000178e+00
3.977064220183486043e+00,4.051987767584098066e+00,3.996177370030581155e+00,4.067278287461773445e+00,3.970183486238532122e+00
4.075771749298409574e+00,4.051917680074835992e+00,4.084190832553789008e+00,4.144059869036482269e+00,3.963517305893358156e+00
3.952764358561459801e+00,3.938808373590982459e+00,4.011808910359635050e+00,4.124798711755233604e+00,4.242082662372517632e+00
3.705387205387205452e+00,3.769360269360269466e+00,3.855218855218855101e+00,3.878787878787878896e+00,3.929292929292929504e+00
3.921957671957672087e+00,3.924603174603174427e+00,4.021164021164021385e+00,4.120370370370370239e+00,4.039682539682539542e+00
4.304445350734094511e+00,4.070554649265905489e+00,4.138458401305056711e+00,4.211663947797716467e+00,4.091150081566068408e+00
3.898936170212766061e+00,3.879432624113475114e+00,3.870567375886524886e+00,3.913120567375886427e+00,4.131205673758865160e+00
3.524084778420038422e+00,3.684007707129094200e+00,3.683044315992292983e+00,3.709055876685934283e+00,3.928709055876685952e+00
3.770000000000000018e+00,3.560000000000000053e+00,3.770000000000000018e+00,3.700000000000000178e+00,3.899999999999999911e+00
3.739967897271267994e+00,3.635634028892456016e+00,3.760834670947030389e+00,3.784109149277688822e+00,3.957463884430176382e+00
3.928571428571428381e+00,3.785714285714285587e+00,3.928571428571428381e+00,3.928571428571428381e+00,4.178571428571428825e+00
4.312500000000000000e+00,4.312500000000000000e+00,4.125000000000000000e+00,4.312500000000000000e+00,4.250000000000000000e+00
3.850000000000000089e+00,3.975000000000000089e+00,3.950000000000000178e+00,3.975000000000000089e+00,4.174999999999999822e+00
4.071428571428571175e+00,3.571428571428571619e+00,3.785714285714285587e+00,3.928571428571428381e+00,3.785714285714285587e+00
3.981132075471697895e+00,3.849056603773584939e+00,4.047169811320754818e+00,3.990566037735848948e+00,4.160377358490565669e+00
4.211180124223602661e+00,4.302795031055900665e+00,4.254658385093168071e+00,4.391304347826086918e+00,4.562111801242235920e+00
3.967741935483870996e+00,3.838709677419354982e+00,3.854838709677419484e+00,3.951612903225806495e+00,4.096774193548387011e+00
3.928571428571428381e+00,4.000000000000000000e+00,3.928571428571428381e+00,4.142857142857143238e+00,4.214285714285714413e+00
3.882978723404255206e+00,3.808510638297872397e+00,3.861702127659574657e+00,3.925531914893617191e+00,3.989361702127659726e+00
3.500000000000000000e+00,3.375000000000000000e+00,3.250000000000000000e+00,3.625000000000000000e+00,3.687500000000000000e+00
3.750000000000000000e+00,4.000000000000000000e+00,3.812500000000000000e+00,4.125000000000000000e+00,4.125000000000000000e+00
3.799999999999999822e+00,3.799999999999999822e+00,3.600000000000000089e+00,3.899999999999999911e+00,3.899999999999999911e+00
3.804347826086956541e+00,3.510869565217391131e+00,3.478260869565217295e+00,3.559782608695652328e+00,3.597826086956521952e+00
4.115384615384614975e+00,3.961538461538461675e+00,4.192307692307692513e+00,4.230769230769230838e+00,4.134615384615385025e+00
3.799999999999999822e+00,3.750000000000000000e+00,3.799999999999999822e+00,3.899999999999999911e+00,3.950000000000000178e+00
4.019444444444444819e+00,3.905555555555555447e+00,3.758333333333333304e+00,3.822222222222222410e+00,3.813888888888889106e+00
4.015151515151515582e+00,4.060606060606060552e+00,3.909090909090909172e+00,3.954545454545454586e+00,3.878787878787878896e+00
4.181585677749360741e+00,4.122762148337596244e+00,4.060102301790281309e+00,4.181585677749360741e+00,4.005115089514066362e+00
3.513990267639902854e+00,3.289537712895377108e+00,3.420924574209245783e+00,3.427007299270072860e+00,3.596107055961070387e+00
3.471576227390180680e+00,3.241602067183462665e+00,3.326873385012919737e+00,3.350129198966408151e+00,3.489664082687338631e+00
2.461538461538461675e+00,2.269230769230769162e+00,2.461538461538461675e+00,2.538461538461538325e+00,2.692307692307692513e+00
3.701851851851851727e+00,3.820370370370370416e+00,3.722222222222222321e+00,3.818518518518518423e+00,4.001851851851851549e+00
3.723021582733812895e+00,3.708633093525179891e+00,3.633093525179856176e+00,3.690647482014388636e+00,3.827338129496403063e+00
3.916666666666666519e+00,3.916666666666666519e+00,3.416666666666666519e+00,3.416666666666666519e+00,3.666666666666666519e+00
3.819512195121951059e+00,3.921951219512195053e+00,3.836585365853658391e+00,3.947967479674796554e+00,4.186178861788618200e+00
3.797647058823529598e+00,3.777058823529411580e+00,3.781176470588235361e+00,3.904705882352941249e+00,3.910588235294117698e+00
1.989010989010989050e+00,1.890109890109890056e+00,1.862637362637362681e+00,1.736263736263736313e+00,1.945054945054945028e+00
2.970588235294117752e+00,2.705882352941176627e+00,2.885620915032679701e+00,2.833333333333333481e+00,3.042483660130718803e+00
3.667127071823204520e+00,3.424033149171270551e+00,3.299723756906077554e+00,3.403314917127072015e+00,3.541436464088397962e+00
3.270491803278688714e+00,2.893442622950819665e+00,2.704918032786885362e+00,2.721311475409835978e+00,2.819672131147541005e+00
4.132295719844358395e+00,3.929961089494163229e+00,3.972762645914396984e+00,3.992217898832684853e+00,4.145914396887159903e+00
3.735781990521326978e+00,3.905213270142180004e+00,3.886255924170616272e+00,3.925355450236966970e+00,3.616113744075829306e+00
3.306763285024154619e+00,2.948067632850241537e+00,3.144927536231884257e+00,2.995169082125603843e+00,3.248792270531401183e+00
3.678571428571428381e+00,3.482142857142857206e+00,3.464285714285714413e+00,3.517857142857142794e+00,3.803571428571428381e+00
3.500000000000000000e+00,3.666666666666666519e+00,3.500000000000000000e+00,3.738095238095238138e+00,3.857142857142857206e+00
3.428571428571428381e+00,3.285714285714285587e+00,3.142857142857142794e+00,3.214285714285714413e+00,3.428571428571428381e+00
2.872023809523809312e+00,2.450396825396825573e+00,2.672619047619047450e+00,2.540674603174603252e+00,2.816468253968253954e+00
3.179245283018867774e+00,2.676342525399129091e+00,2.798258345428156879e+00,2.836719883889695204e+00,3.133526850507982520e+00
2.458333333333333481e+00,2.200980392156862919e+00,2.367647058823529438e+00,2.355392156862745168e+00,2.708333333333333481e+00
4.121052631578947079e+00,3.974493927125505977e+00,3.965587044534412797e+00,4.058299595141700244e+00,4.194736842105263541e+00
3.891350210970464296e+00,3.704641350210970518e+00,3.840717299578058963e+00,3.900843881856540296e+00,3.705696202531645778e+00
2.960992907801418550e+00,2.730496453900709053e+00,3.159574468085106336e+00,2.992907801418439817e+00,3.170212765957446610e+00
3.745714285714285552e+00,3.691428571428571281e+00,3.680000000000000160e+00,3.731428571428571317e+00,3.902857142857143025e+00
3.782608695652173836e+00,3.855072463768115743e+00,3.768115942028985366e+00,3.898550724637681153e+00,4.028985507246376940e+00
4.026422764227642226e+00,3.806910569105691255e+00,3.959349593495935071e+00,3.983739837398374117e+00,4.008130081300812719e+00
3.636820925553319928e+00,3.498993963782696337e+00,3.556338028169014009e+00,3.643863179074446901e+00,3.847082494969818800e+00
2.011520737327189057e+00,1.747311827956989250e+00,1.948540706605222717e+00,1.828725038402457814e+00,2.422043010752688019e+00
3.888663967611336147e+00,3.647773279352226616e+00,3.803643724696356365e+00,3.813765182186234615e+00,3.844129554655870251e+00
3.488464073829927514e+00,3.100527356624917630e+00,3.374423203691496287e+00,3.451878707976268945e+00,3.796967699406723629e+00
3.937500000000000000e+00,3.718750000000000000e+00,3.640625000000000000e+00,3.796875000000000000e+00,3.796875000000000000e+00
3.972271126760563487e+00,3.908890845070422504e+00,3.872359154929577496e+00,3.916813380281690016e+00,3.909330985915492995e+00
3.627880184331797153e+00,3.558755760368663701e+00,3.433179723502304270e+00,3.573732718894009341e+00,3.611751152073732651e+00
3.132653061224489832e+00,2.653061224489795755e+00,2.591836734693877542e+00,2.632653061224489832e+00,2.653061224489795755e+00
3.538087520259319163e+00,3.134521880064829791e+00,3.194489465153970809e+00,3.250405186385737277e+00,3.489465153970826794e+00
3.751633986928104569e+00,3.385620915032679701e+00,3.542483660130718803e+00,3.591503267973856328e+00,3.696078431372549211e+00
4.026056338028168646e+00,4.039436619718309807e+00,3.990140845070422326e+00,4.102816901408450789e+00,4.034859154929577585e+00
3.859281437125748671e+00,3.616766467065868351e+00,3.631736526946107713e+00,3.685628742514969858e+00,3.733532934131736702e+00
1.936797752808988804e+00,1.747191011235954994e+00,2.018258426966291985e+00,1.862359550561797805e+00,2.446629213483145993e+00
3.777777777777777679e+00,3.611111111111111160e+00,3.611111111111111160e+00,3.666666666666666519e+00,3.500000000000000000e+00
3.687500000000000000e+00,3.649999999999999911e+00,3.412500000000000089e+00,3.462499999999999911e+00,3.562500000000000000e+00
4.072250639386189697e+00,3.916240409207161211e+00,3.875959079283887387e+00,3.955882352941176627e+00,3.855498721227621495e+00
3.216867469879518104e+00,2.847389558232931606e+00,3.048192771084337505e+00,2.975903614457831470e+00,3.230923694779116673e+00
3.127450980392156854e+00,2.421568627450980227e+00,2.343137254901960898e+00,2.225490196078431460e+00,2.176470588235293935e+00
3.777777777777777679e+00,3.500000000000000000e+00,4.000000000000000000e+00,3.888888888888888840e+00,3.944444444444444642e+00
3.653846153846153744e+00,3.807692307692307487e+00,3.653846153846153744e+00,3.961538461538461675e+00,3.807692307692307487e+00
4.042253521126760951e+00,3.829577464788732399e+00,3.925352112676056215e+00,3.971830985915492995e+00,3.967605633802816723e+00
3.882762312633833091e+00,3.935224839400428110e+00,3.862955032119914200e+00,3.967880085653105127e+00,3.853854389721627527e+00
3.637500000000000178e+00,3.475000000000000089e+00,3.591666666666666785e+00,3.579166666666666607e+00,3.858333333333333393e+00
3.818815331010453118e+00,3.799651567944251074e+00,3.796167247386759591e+00,3.874564459930313731e+00,3.846689895470383203e+00
3.600000000000000089e+00,3.399999999999999911e+00,3.700000000000000178e+00,3.399999999999999911e+00,3.299999999999999822e+00
3.964125560538116488e+00,3.678251121076232977e+00,3.659192825112107528e+00,3.762331838565022402e+00,3.751121076233183693e+00
3.890173410404624388e+00,3.809248554913294615e+00,3.774566473988439252e+00,3.820809248554913218e+00,3.791907514450866934e+00
3.678571428571428381e+00,3.839285714285714413e+00,3.321428571428571619e+00,3.428571428571428381e+00,3.446428571428571619e+00
3.624242424242424043e+00,3.545454545454545414e+00,3.533333333333333215e+00,3.493939393939394122e+00,3.663636363636363580e+00
4.214285714285714413e+00,4.214285714285714413e+00,4.142857142857143238e+00,4.428571428571428825e+00,4.428571428571428825e+00
1.843984962406014949e+00,1.686090225563909861e+00,1.927631578947368363e+00,1.824248120300751896e+00,2.521616541353383312e+00
